video_matrix_id,product_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,hook_text,subhook_text,usp_text,cta_text,primary_bucket,secondary_bucket,angle_family,hook_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,best_content_format,platform_surface_fit,video_format,video_duration_fit,scene_direction,opening_visual,product_role,proof_visual,cta_delivery,dialogue_language,copy_tone,raw_claim_tolerance,production_review_required,notion_row_fit,creative_notes,source_batch,matrix_status
MWTCB_VIDMAT_421,MWTCB_25ML,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_124,MWTCB_HOOK_371,MWTCB_SUBHOOK_371,MWTCB_USP_174,MWTCB_CTA_124,Trial Kit Tanpa Komitmen,POV: Bila mencuba produk buat pertama kali tanpa komitmen kos yang besar.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Cap merah minyak hijau warisan tradisi asli.,Tap check harga diskaun trial.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,MODERATE,rumah,impulse_low_friction,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Tangan membuka bungkusan pos bubble wrap kecil, mengeluarkan botol 25ml Cap Burung. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Cap merah minyak hijau warisan tradisi asli..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_MODERATE,Maps to hook style POV_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_422,MWTCB_25ML,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_124,MWTCB_HOOK_372,MWTCB_SUBHOOK_372,MWTCB_USP_174,MWTCB_CTA_124,Trial Kit Tanpa Komitmen,Pernah tak korang gelabah bila mencuba produk buat pertama kali tanpa komitmen kos yang besar?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Cap merah minyak hijau warisan tradisi asli.,Tap check harga diskaun trial.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,MODERATE,rumah,impulse_low_friction,hybrid_video,poster_ads,UGC_talking_head,30s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Tangan membuka bungkusan pos bubble wrap kecil, mengeluarkan botol 25ml Cap Burung. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Cap merah minyak hijau warisan tradisi asli..,Narator sebut 'Tap beg kuning di bawah untuk dapatkan promosi sekarang!',Bahasa Melayu,"vernakular Melayu, moderate",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_MODERATE,Maps to hook style question_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_423,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_373,MWTCB_SUBHOOK_373,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,Tak semua benda kena fikir 3 hari sebelum beli.,Minyak angin standby saiz kecil ni harga bawah RM20 jer.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang sentiasa berguna masa kecemasan..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style standby_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_424,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_374,MWTCB_SUBHOOK_374,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,POV: Bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,POV_scene,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang sentiasa berguna masa kecemasan..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style POV_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_425,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_375,MWTCB_SUBHOOK_375,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,Bahaya kalau tak bersedia bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,hybrid_video,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki menunjuk botol kecil Cap Burung di tangan sambil tersenyum yakin. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional yang sentiasa berguna masa kecemasan..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style warning_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_426,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_376,MWTCB_SUBHOOK_376,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,"Tak plan nak beli minyak urut, sekali nampak kelikatan herba dia terus sauk.",Sebab tahu ubat tradisional pekat macam ni susah nak jumpa sekarang.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style standby_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_427,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_377,MWTCB_SUBHOOK_377,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,POV: Bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style POV_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_428,MWTCB_25ML,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_378,MWTCB_SUBHOOK_378,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,Bahaya kalau tak bersedia bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,tiktok_curiosity,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,hybrid_video,20s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up tangan menapis minyak hijau pekat Cap Burung pada permukaan sudu besi, berkilat herba pekat. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional Cap Burung sejak 1958..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style warning_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_429,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_379,MWTCB_SUBHOOK_379,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,"Barang macam ni bahaya dekat TikTok Shop — tak plan beli, tapi rasa wajib ada.","Sebab otak kau tahu, satu hari nanti urat leher kau akan sakit juga.",Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",TIKTOK_CURIOSITY,VISUAL_RECOGNITION,tiktok_curiosity,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula warisan legenda sejak 1958 asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style standby_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_430,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_380,MWTCB_SUBHOOK_380,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,POV: Bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",TIKTOK_CURIOSITY,VISUAL_RECOGNITION,tiktok_curiosity,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,hybrid_video,poster_ads,POV_scene,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula warisan legenda sejak 1958 asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style POV_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_431,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_381,MWTCB_SUBHOOK_381,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,Bahaya kalau tak bersedia bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",TIKTOK_CURIOSITY,VISUAL_RECOGNITION,tiktok_curiosity,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,hybrid_video,poster_ads,hybrid_video,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Seorang wanita menunjukkan botol Cap Burung ke kamera dengan latar belakang bilik tidur. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula warisan legenda sejak 1958 asli..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, bold",MEDIUM,NO,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style warning_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_432,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_128,MWTCB_HOOK_382,MWTCB_SUBHOOK_382,MWTCB_USP_178,MWTCB_CTA_128,Demonstrasi Tonyoh Peha,"Minyak tradisional tulen pekat, bukan jenis air cair wangi kosong.","Sekali tonyoh pada urat tegang, kehangatan herba terus meresap dalam.",Warna hijau asli herba tradisi Cap Burung.,Tap beg kuning untuk merasai sendiri.,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,visual_recognition,visual_recognition,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,hybrid_video,poster_ads,product_only_video,6s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Warna hijau asli herba tradisi Cap Burung..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_MODERATE,Maps to hook style standby_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_433,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_128,MWTCB_HOOK_383,MWTCB_SUBHOOK_383,MWTCB_USP_178,MWTCB_CTA_128,Demonstrasi Tonyoh Peha,POV: Bila demonstrasi visual sapuan minyak pekat pada peha.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Warna hijau asli herba tradisi Cap Burung.,Tap beg kuning untuk merasai sendiri.,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,visual_recognition,visual_recognition,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,hybrid_video,poster_ads,POV_scene,20s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Warna hijau asli herba tradisi Cap Burung..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_MODERATE,Maps to hook style POV_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_434,MWTCB_25ML,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_128,MWTCB_HOOK_384,MWTCB_SUBHOOK_384,MWTCB_USP_178,MWTCB_CTA_128,Demonstrasi Tonyoh Peha,Pernah tak korang gelabah bila demonstrasi visual sapuan minyak pekat pada peha?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Warna hijau asli herba tradisi Cap Burung.,Tap beg kuning untuk merasai sendiri.,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,visual_recognition,visual_recognition,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,hybrid_video,poster_ads,UGC_talking_head,30s,"Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Close-up minyak hijau pekat dituang perlahan ke tapak tangan, lalu diurut pada betis. Seterusnya tunjukkan sapuan minyak hijau secara dekat.",Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Warna hijau asli herba tradisi Cap Burung..,Overlay teks beg kuning TikTok Shop berkelip dengan anak panah menunjuk ke bawah.,Bahasa Melayu,"vernakular Melayu, moderate",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_MODERATE,Maps to hook style question_hook and angle mechanism visual_recognition,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_435,MWTCB_25ML,MWTCB_25ML__xlsx__BM058,MWTCB_ANG_129,MWTCB_HOOK_385,MWTCB_SUBHOOK_385,MWTCB_USP_179,MWTCB_CTA_129,Wrist Kejang Gamer Keyboard,"Sesi gaming sampai subuh, wrist tangan start rasa kejang mencucuk.",Gosok minyak Cap Burung legend tepi keyboard untuk redakan sengal urat.,Formula asli tradisional meresap melegakan otot sendi tangan.,Dapatkan minyak gamer standby sekarang.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,persona_specific,persona_specific,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional meresap melegakan otot sendi tangan..,Overlay teks 'Standby Satu Rumah' dengan visual laci dibuka.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style standby_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_436,MWTCB_25ML,MWTCB_25ML__xlsx__BM058,MWTCB_ANG_129,MWTCB_HOOK_386,MWTCB_SUBHOOK_386,MWTCB_USP_179,MWTCB_CTA_129,Wrist Kejang Gamer Keyboard,POV: Bila sakit wrist dan jari kejang gamer selepas sesi gaming semalaman.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Formula asli tradisional meresap melegakan otot sendi tangan.,Dapatkan minyak gamer standby sekarang.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,persona_specific,persona_specific,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,POV_scene,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional meresap melegakan otot sendi tangan..,Overlay teks 'Standby Satu Rumah' dengan visual laci dibuka.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style POV_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_437,MWTCB_25ML,MWTCB_25ML__xlsx__BM058,MWTCB_ANG_129,MWTCB_HOOK_387,MWTCB_SUBHOOK_387,MWTCB_USP_179,MWTCB_CTA_129,Wrist Kejang Gamer Keyboard,Bahaya kalau tak bersedia bila sakit wrist dan jari kejang gamer selepas sesi gaming semalaman!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional meresap melegakan otot sendi tangan.,Dapatkan minyak gamer standby sekarang.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,persona_specific,persona_specific,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,hybrid_video,poster_ads,hybrid_video,20s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Lelaki mengurut pergelangan tangannya yang lenguh tegang berlatarkan skrin gaming. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli tradisional meresap melegakan otot sendi tangan..,Overlay teks 'Standby Satu Rumah' dengan visual laci dibuka.,Bahasa Melayu,"vernakular Melayu, bold",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_BOLD,Maps to hook style warning_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
MWTCB_VIDMAT_438,MWTCB_25ML,MWTCB_25ML__xlsx__BM058,MWTCB_ANG_130,MWTCB_HOOK_388,MWTCB_SUBHOOK_388,MWTCB_USP_180,MWTCB_CTA_130,Stok Borong Cyber Cafe,Kaunter cyber cafe pun dah start standby minyak cap merah ni.,Sebab tahu budak gaming malam-malam selalu kejang sendi tangan.,Formula asli herba warisan sejak 1958.,Ambil bundle borong meja game sekarang.,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,multi_buy,multi_buy,ready_to_buy,impulse_tiktok_buyer,SOFT,rumah,impulse_low_friction,hybrid_video,poster_ads,product_only_video,6s,Visual bermula dengan: Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol. Kemudian beralih ke scene: Penjaga kaunter cyber cafe meletakkan sebotol Cap Burung di kaunter bayaran. Seterusnya tunjukkan sapuan minyak hijau secara dekat.,Close-up botol kaca retro dengan cap merah menyala yang sangat menonjol.,Penyelesaian pantas yang mencetuskan minat penonton di TikTok.,Close up botol retro cap merah. Tunjukkan teks USP: Formula asli herba warisan sejak 1958..,Tunjukkan promo set jimat 3 botol dengan teks diskaun harga runtuh.,Bahasa Melayu,"vernakular Melayu, soft",HIGH,YES,MWTCB_VID_TIKTOK_CURIOSITY_SOFT,Maps to hook style standby_hook and angle mechanism impulse_low_friction,2026-06-19_part7_poster_video_matrix,draft
