notion_row_id,product_id,production_type,source_matrix_id,prompt_pack_id,motivation_id,angle_id,hook_id,subhook_id,usp_id,cta_id,angle_name,angle_family,buyer_stage,persona_fit,boldness_level,usage_context,sales_mechanism,primary_bucket,secondary_bucket,headline_or_hook,subheadline_or_subhook,usp_text,cta_text,format_family,platform_surface_fit,creative_output_type,raw_claim_tolerance,production_review_required,operator_edit_required,recommended_view,priority_score,production_notes,source_batch,row_status
MWTCB_NOTION_ROW_0403,MWTCB_25ML,video,MWTCB_VIDMAT_403,MWTCB_VID_PACK_403,MWTCB_25ML__zip_csv__BM002,MWTCB_ANG_118,MWTCB_HOOK_353,MWTCB_SUBHOOK_353,MWTCB_USP_168,MWTCB_CTA_118,Urat Kaki Kejang Rider,travel_car_bag,ready_to_buy,driver_travel,AGGRESSIVE,kerja,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Bawa siap-siap dalam beg, senang sapu bila kejang otot kaki (cramp) rider motor akibat sejuk air hujan jalan raya.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh kejang kaki.,Formula Asli herba tradisional pekat.,Standby Satu Dalam Pouch motor.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0404,MWTCB_25ML,video,MWTCB_VIDMAT_404,MWTCB_VID_PACK_404,MWTCB_25ML__zip_csv__BM002,MWTCB_ANG_118,MWTCB_HOOK_354,MWTCB_SUBHOOK_354,MWTCB_USP_168,MWTCB_CTA_118,Urat Kaki Kejang Rider,travel_car_bag,ready_to_buy,driver_travel,AGGRESSIVE,kerja,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila kejang otot kaki (cramp) rider motor akibat sejuk air hujan jalan raya!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula Asli herba tradisional pekat.,Standby Satu Dalam Pouch motor.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,15,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0405,MWTCB_25ML,video,MWTCB_VIDMAT_405,MWTCB_VID_PACK_405,MWTCB_25ML__zip_csv__BM002,MWTCB_ANG_119,MWTCB_HOOK_355,MWTCB_SUBHOOK_355,MWTCB_USP_169,MWTCB_CTA_119,Rider Motor Sakit Belakang,travel_car_bag,ready_to_buy,driver_travel,BOLD,kerja,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Bawa barang berat atas motor ulang-alik, pinggang start rasa lenguh menyucuk.",Sapu minyak cap burung herba asli dekat belakang badan untuk rehat selesa.,Formula asli tradisional meresap melegakan sendi.,Dapatkan set rider standby sekarang.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0406,MWTCB_25ML,video,MWTCB_VIDMAT_406,MWTCB_VID_PACK_406,MWTCB_25ML__zip_csv__BM002,MWTCB_ANG_119,MWTCB_HOOK_356,MWTCB_SUBHOOK_356,MWTCB_USP_169,MWTCB_CTA_119,Rider Motor Sakit Belakang,travel_car_bag,ready_to_buy,driver_travel,BOLD,kerja,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,"Bawa siap-siap dalam beg, senang sapu bila sakit belakang rider motor akibat memandu jarak jauh dengan beg berat.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh pinggang.,Formula asli tradisional meresap melegakan sendi.,Dapatkan set rider standby sekarang.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0407,MWTCB_25ML,video,MWTCB_VIDMAT_407,MWTCB_VID_PACK_407,MWTCB_25ML__zip_csv__BM002,MWTCB_ANG_119,MWTCB_HOOK_357,MWTCB_SUBHOOK_357,MWTCB_USP_169,MWTCB_CTA_119,Rider Motor Sakit Belakang,travel_car_bag,ready_to_buy,driver_travel,BOLD,kerja,practical_convenience,TRAVEL_CAR_BAG,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila sakit belakang rider motor akibat memandu jarak jauh dengan beg berat!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional meresap melegakan sendi.,Dapatkan set rider standby sekarang.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0408,MWTCB_25ML,video,MWTCB_VIDMAT_408,MWTCB_VID_PACK_408,MWTCB_25ML__zip_csv__BM045,MWTCB_ANG_120,MWTCB_HOOK_358,MWTCB_SUBHOOK_358,MWTCB_USP_170,MWTCB_CTA_120,EDC Bagpack Backpacker,travel_car_bag,repeat_buyer,driver_travel,MODERATE,beg,multi_location_logic,TRAVEL_CAR_BAG,VISUAL_RECOGNITION,"Beg backpack dah penuh barang travel, tapi minyak standby urat terselit kompak.",Saiz 25ml kaca tebal tak pecah bersiap sedia untuk perjalanan lasak.,Formula asli warisan sejak 1958.,Tap beg kuning saiz backpacker.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0409,MWTCB_25ML,video,MWTCB_VIDMAT_409,MWTCB_VID_PACK_409,MWTCB_25ML__zip_csv__BM045,MWTCB_ANG_120,MWTCB_HOOK_359,MWTCB_SUBHOOK_359,MWTCB_USP_170,MWTCB_CTA_120,EDC Bagpack Backpacker,travel_car_bag,repeat_buyer,driver_travel,MODERATE,beg,multi_location_logic,TRAVEL_CAR_BAG,VISUAL_RECOGNITION,"Bawa siap-siap dalam beg, senang sapu bila backpacker menyimpan minyak urut kecil dalam poket tepi beg hiking.",Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh badan dalam perjalanan.,Formula asli warisan sejak 1958.,Tap beg kuning saiz backpacker.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0410,MWTCB_25ML,video,MWTCB_VIDMAT_410,MWTCB_VID_PACK_410,MWTCB_25ML__zip_csv__BM045,MWTCB_ANG_120,MWTCB_HOOK_360,MWTCB_SUBHOOK_360,MWTCB_USP_170,MWTCB_CTA_120,EDC Bagpack Backpacker,travel_car_bag,repeat_buyer,driver_travel,MODERATE,beg,multi_location_logic,TRAVEL_CAR_BAG,VISUAL_RECOGNITION,Pernah tak korang gelabah bila backpacker menyimpan minyak urut kecil dalam poket tepi beg hiking?,Sebab tu kena standby botol kecil 25ml ni dekat dalam beg.,Formula asli warisan sejak 1958.,Tap beg kuning saiz backpacker.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0411,MWTCB_25ML,video,MWTCB_VIDMAT_411,MWTCB_VID_PACK_411,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_121,MWTCB_HOOK_361,MWTCB_SUBHOOK_361,MWTCB_USP_171,MWTCB_CTA_121,Scroll TikTok Jumpa Almari Tok,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,"Tengah scroll TikTok, tiba-tiba nampak minyak macam dari almari tok.",Itu yang buat mata berhenti scroll — familiar tapi curious.,Formula asli tradisional warisan sejak 1958.,"Tap beg kuning, tengok sendiri harga legend.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0412,MWTCB_25ML,video,MWTCB_VIDMAT_412,MWTCB_VID_PACK_412,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_121,MWTCB_HOOK_362,MWTCB_SUBHOOK_362,MWTCB_USP_171,MWTCB_CTA_121,Scroll TikTok Jumpa Almari Tok,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,POV: Bila menggunakan visual barangan kampung di feed TikTok moden yang bersih.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh sendi orang tua.,Formula asli tradisional warisan sejak 1958.,"Tap beg kuning, tengok sendiri harga legend.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0413,MWTCB_25ML,video,MWTCB_VIDMAT_413,MWTCB_VID_PACK_413,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_121,MWTCB_HOOK_363,MWTCB_SUBHOOK_363,MWTCB_USP_171,MWTCB_CTA_121,Scroll TikTok Jumpa Almari Tok,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,Bahaya kalau tak bersedia bila menggunakan visual barangan kampung di feed TikTok moden yang bersih!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional warisan sejak 1958.,"Tap beg kuning, tengok sendiri harga legend.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0414,MWTCB_25ML,video,MWTCB_VIDMAT_414,MWTCB_VID_PACK_414,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_122,MWTCB_HOOK_364,MWTCB_SUBHOOK_364,MWTCB_USP_172,MWTCB_CTA_122,Vibe Vintage Estetik Kampung,nostalgia_trust,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,Barang old-school kampung ni ada estetika seni tersendiri.,Botol kaca hijau retro Cap Burung bukan ubat sapu plastik generic.,Petua Turun Temurun warisan tulen sejak 1958.,Tap beg kuning untuk ubat retro estetik.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0415,MWTCB_25ML,video,MWTCB_VIDMAT_415,MWTCB_VID_PACK_415,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_122,MWTCB_HOOK_365,MWTCB_SUBHOOK_365,MWTCB_USP_172,MWTCB_CTA_122,Vibe Vintage Estetik Kampung,nostalgia_trust,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,POV: Bila ketertarikan estetika anak muda terhadap barangan retro/vintage kampung.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Petua Turun Temurun warisan tulen sejak 1958.,Tap beg kuning untuk ubat retro estetik.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0416,MWTCB_25ML,video,MWTCB_VIDMAT_416,MWTCB_VID_PACK_416,MWTCB_25ML__xlsx__BM019,MWTCB_ANG_122,MWTCB_HOOK_366,MWTCB_SUBHOOK_366,MWTCB_USP_172,MWTCB_CTA_122,Vibe Vintage Estetik Kampung,nostalgia_trust,cold_scroll,impulse_tiktok_buyer,MODERATE,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,Pernah tak korang gelabah bila ketertarikan estetika anak muda terhadap barangan retro/vintage kampung?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Petua Turun Temurun warisan tulen sejak 1958.,Tap beg kuning untuk ubat retro estetik.,UGC,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0417,MWTCB_25ML,video,MWTCB_VIDMAT_417,MWTCB_VID_PACK_417,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_123,MWTCB_HOOK_367,MWTCB_SUBHOOK_367,MWTCB_USP_173,MWTCB_CTA_123,Friction Beli Cart Filler,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Benda kecil macam ni memang bahaya — senang sangat masuk cart.,"Sebab dia nampak berguna, murah, dan bukan sekadar hiasan comel.",Formula herba tradisional Cap Burung yang melegakan sendi.,"Tap check price, jangan overthink masuk cart.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0418,MWTCB_25ML,video,MWTCB_VIDMAT_418,MWTCB_VID_PACK_418,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_123,MWTCB_HOOK_368,MWTCB_SUBHOOK_368,MWTCB_USP_173,MWTCB_CTA_123,Friction Beli Cart Filler,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,POV: Bila membeli produk sebagai 'cart filler' kerana harga murah dan fungsi tinggi.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula herba tradisional Cap Burung yang melegakan sendi.,"Tap check price, jangan overthink masuk cart.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0419,MWTCB_25ML,video,MWTCB_VIDMAT_419,MWTCB_VID_PACK_419,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_123,MWTCB_HOOK_369,MWTCB_SUBHOOK_369,MWTCB_USP_173,MWTCB_CTA_123,Friction Beli Cart Filler,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila membeli produk sebagai 'cart filler' kerana harga murah dan fungsi tinggi!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula herba tradisional Cap Burung yang melegakan sendi.,"Tap check price, jangan overthink masuk cart.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0420,MWTCB_25ML,video,MWTCB_VIDMAT_420,MWTCB_VID_PACK_420,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_124,MWTCB_HOOK_370,MWTCB_SUBHOOK_370,MWTCB_USP_174,MWTCB_CTA_124,Trial Kit Tanpa Komitmen,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,MODERATE,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Tak payah komit beli minyak urut besar sebotol kalau baru nak mencuba.,Sauk saiz kecil 25ml ni buat trial kit urat sendi kau.,Cap merah minyak hijau warisan tradisi asli.,Tap check harga diskaun trial.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0421,MWTCB_25ML,video,MWTCB_VIDMAT_421,MWTCB_VID_PACK_421,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_124,MWTCB_HOOK_371,MWTCB_SUBHOOK_371,MWTCB_USP_174,MWTCB_CTA_124,Trial Kit Tanpa Komitmen,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,MODERATE,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,POV: Bila mencuba produk buat pertama kali tanpa komitmen kos yang besar.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Cap merah minyak hijau warisan tradisi asli.,Tap check harga diskaun trial.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,22,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0422,MWTCB_25ML,video,MWTCB_VIDMAT_422,MWTCB_VID_PACK_422,MWTCB_25ML__xlsx__BM020,MWTCB_ANG_124,MWTCB_HOOK_372,MWTCB_SUBHOOK_372,MWTCB_USP_174,MWTCB_CTA_124,Trial Kit Tanpa Komitmen,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,MODERATE,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Pernah tak korang gelabah bila mencuba produk buat pertama kali tanpa komitmen kos yang besar?,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Cap merah minyak hijau warisan tradisi asli.,Tap check harga diskaun trial.,UGC,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,62,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0423,MWTCB_25ML,video,MWTCB_VIDMAT_423,MWTCB_VID_PACK_423,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_373,MWTCB_SUBHOOK_373,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Tak semua benda kena fikir 3 hari sebelum beli.,Minyak angin standby saiz kecil ni harga bawah RM20 jer.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0424,MWTCB_25ML,video,MWTCB_VIDMAT_424,MWTCB_VID_PACK_424,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_374,MWTCB_SUBHOOK_374,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,POV: Bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0425,MWTCB_25ML,video,MWTCB_VIDMAT_425,MWTCB_VID_PACK_425,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_125,MWTCB_HOOK_375,MWTCB_SUBHOOK_375,MWTCB_USP_175,MWTCB_CTA_125,Fikir Tiga Hari Slogan,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila pembelian pantas tanpa perlu berfikir panjang kerana keperluan yang jelas!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional yang sentiasa berguna masa kecemasan.,Tap beg kuning beli sekarang terus jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0426,MWTCB_25ML,video,MWTCB_VIDMAT_426,MWTCB_VID_PACK_426,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_376,MWTCB_SUBHOOK_376,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,"Tak plan nak beli minyak urut, sekali nampak kelikatan herba dia terus sauk.",Sebab tahu ubat tradisional pekat macam ni susah nak jumpa sekarang.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0427,MWTCB_25ML,video,MWTCB_VIDMAT_427,MWTCB_VID_PACK_427,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_377,MWTCB_SUBHOOK_377,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,POV: Bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0428,MWTCB_25ML,video,MWTCB_VIDMAT_428,MWTCB_VID_PACK_428,MWTCB_25ML__xlsx__BM044,MWTCB_ANG_126,MWTCB_HOOK_378,MWTCB_SUBHOOK_378,MWTCB_USP_176,MWTCB_CTA_126,Tak Plan Beli Tapi Sauk,tiktok_curiosity,ready_to_buy,impulse_tiktok_buyer,BOLD,rumah,impulse_low_friction,TIKTOK_CURIOSITY,PRACTICAL_STORAGE,Bahaya kalau tak bersedia bila pembelian spontan akibat terpengaruh demo visual kelikatan herba pekat!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula asli tradisional Cap Burung sejak 1958.,Tap beg kuning sauk set jimat.,GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0429,MWTCB_25ML,video,MWTCB_VIDMAT_429,MWTCB_VID_PACK_429,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_379,MWTCB_SUBHOOK_379,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,"Barang macam ni bahaya dekat TikTok Shop — tak plan beli, tapi rasa wajib ada.","Sebab otak kau tahu, satu hari nanti urat leher kau akan sakit juga.",Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0430,MWTCB_25ML,video,MWTCB_VIDMAT_430,MWTCB_VID_PACK_430,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_380,MWTCB_SUBHOOK_380,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,POV: Bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif.,Minyak Cap Burung dengan formula herba asli 1958 untuk melegakan lenguh-lenguh-badan.,Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,HIGH,YES,YES,OPERATOR_FIRST,18,High claim tolerance — operator must review before production hand-off. Do not submit to engine without sign-off.,2026-06-19_part8_notion_prompt_pack,draft
MWTCB_NOTION_ROW_0431,MWTCB_25ML,video,MWTCB_VIDMAT_431,MWTCB_VID_PACK_431,MWTCB_25ML__xlsx__BM057,MWTCB_ANG_127,MWTCB_HOOK_381,MWTCB_SUBHOOK_381,MWTCB_USP_177,MWTCB_CTA_127,TikTok Impulse Cart Danger,tiktok_curiosity,cold_scroll,impulse_tiktok_buyer,BOLD,rumah,visual_recognition,TIKTOK_CURIOSITY,VISUAL_RECOGNITION,Bahaya kalau tak bersedia bila tabiat pengguna TikTok Shop yang membeli barangan secara impulsif!,Sebab tu kena standby botol kecil 25ml ni dekat dalam laci rumah.,Formula warisan legenda sejak 1958 asli.,"Tap beg kuning, jangan overthink.",GENERAL,poster_ads,VIDEO_CREATIVE_BRIEF,MEDIUM,NO,OPTIONAL,BATCH_REVIEW,58,Medium claim tolerance — batch review recommended. Submit only after operator spot-check.,2026-06-19_part8_notion_prompt_pack,draft
